"Y","A","L","S","C"
NA,NA,-0.0216116895578993,0,0
NA,NA,-1.75457004400806,0,0
8.74801269306642,1,1.03546625106255,1,0
4.27046545644448,0,0.862397608654755,1,0
5.37840338451137,1,0.265544767018382,1,0
NA,NA,-0.231326977263818,0,0
5.38276814701939,1,1.0243577681252,1,0
NA,NA,0.617370042573925,0,0
NA,NA,-1.17103081674999,0,0
10.9755360948845,1,2.51918956720831,1,0
5.01507563845491,1,-0.633089812097793,1,0
NA,NA,-1.02353018715821,0,0
NA,NA,0.435693940706874,0,0
NA,NA,0.267296542526631,0,0
NA,1,0.15153477759341,1,1
NA,NA,-1.42910809944283,0,0
NA,1,0.092244038071599,1,1
7.48728098233905,1,0.387349852747071,1,0
NA,1,2.24373592299426,1,1
NA,NA,-0.781466209509284,0,0
7.90262311987818,1,0.739967670482955,1,0
NA,NA,-0.858421801859811,0,0
NA,NA,0.302018596365049,0,0
NA,NA,-0.961095221822742,0,0
NA,NA,-1.99760903604054,0,0
NA,NA,-2.30690186737447,0,0
NA,NA,0.86723155891422,0,0
4.27293615984047,0,0.076113269906901,1,0
NA,NA,0.385224800550677,0,0
NA,NA,-2.06023179151918,0,0
NA,NA,-0.145354412049052,0,0
1.69668699227567,0,0.0979794170841946,1,0
4.09486573242596,0,1.65117286843722,1,0
NA,NA,-0.697531585795611,0,0
6.58595573883063,1,0.800353223332997,1,0
4.27141159086104,0,-0.0286260385443061,1,0
7.83166081136664,1,0.929936110491093,1,0
NA,NA,0.165499606708942,0,0
6.99829048253962,1,0.155884163257049,1,0
NA,NA,-0.165086221014642,0,0
3.86645749307604,0,0.0879751385928528,1,0
1.33329708111026,0,0.0858522002455114,1,0
NA,NA,-0.171564167050283,0,0
NA,1,-0.147076213012955,1,1
NA,NA,0.8500782782269,0,0
NA,NA,-0.186019562784106,0,0
NA,NA,-0.835441534293473,0,0
NA,NA,-0.0945247655139992,0,0
NA,NA,-1.26813823932045,0,0
7.70109130530525,1,1.71872324145718,1,0
11.3005986812524,1,2.4968402752067,1,0
NA,0,-0.0252063011042785,1,1
NA,NA,0.0070325800033662,0,0
NA,NA,-0.981715100072424,0,0
NA,NA,0.307234493729012,0,0
7.4827573237635,1,0.979590774747593,1,0
NA,0,0.780711033538671,1,1
1.36649561900257,0,-0.00765646730584681,1,0
5.94843185544819,1,1.25856749633181,1,0
10.0082840787318,1,1.76683471162832,1,0
NA,NA,-0.311547126334333,0,0
NA,NA,0.426973900055736,0,0
3.2850082766161,0,1.15457522800862,1,0
NA,NA,-0.287162114791726,0,0
1.53656007070463,0,0.132768822126551,1,0
NA,NA,-1.10623499986617,0,0
NA,NA,-0.880246859827876,0,0
NA,NA,-2.38863342271827,0,0
NA,NA,-0.69004938323951,0,0
NA,NA,-0.527856748000707,0,0
8.75696689870034,1,1.0663108268773,1,0
NA,NA,-1.09455421444261,0,0
NA,NA,-0.0850599489390614,0,0
NA,NA,-0.415982250479874,0,0
0.00878776743678822,0,-0.383489419654003,1,0
NA,NA,0.138478429491991,0,0
7.24174168679793,1,1.5025095098193,1,0
NA,NA,-1.15592439159928,0,0
NA,NA,0.676586019302704,0,0
2.97222799541657,1,-0.693678141249576,1,0
NA,NA,-1.12948331148021,0,0
NA,NA,0.84732831798785,0,0
NA,NA,-1.28432033562367,0,0
0.929124555247623,0,-0.951203283276817,1,0
NA,NA,1.01151549368614,0,0
NA,NA,-0.106991612669398,0,0
8.13942480923892,1,1.58067688954012,1,0
10.1165142378596,1,2.70884536477196,1,0
NA,NA,0.198800479198,0,0
NA,NA,0.760569649919817,0,0
3.92006074331603,0,0.113335188334946,1,0
NA,NA,-0.562871825842673,0,0
NA,NA,-0.717980765062782,0,0
NA,NA,1.07634568722594,0,0
5.1109173436844,1,0.729188701930514,1,0
2.08520421922968,0,0.472008520170886,1,0
NA,1,0.888964554031627,1,1
NA,NA,-1.13356486953053,0,0
NA,NA,-1.09760333280958,0,0
NA,NA,0.155016187191699,0,0
NA,NA,0.54070797485713,0,0
7.93848003402434,1,1.15080723331547,1,0
4.32063516407528,0,1.47704988933306,1,0
2.48028906979954,0,0.182187910542094,1,0
NA,NA,-1.10108235737537,0,0
-2.4219204005215,0,-1.20252726325904,1,0
NA,NA,-0.966708676495849,0,0
8.11885801686159,1,1.39449126043296,1,0
NA,NA,0.404360270712859,0,0
8.93378620174446,1,1.49031586219406,1,0
NA,NA,-0.680715286073037,0,0
5.489286831432,1,-0.0522803800696862,1,0
2.6796314569239,0,0.636823632832133,1,0
NA,NA,0.35688325862053,0,0
NA,NA,-1.17561605038368,0,0
NA,NA,-1.48605282360582,0,0
NA,NA,-2.44537238317247,0,0
2.91391199823725,0,0.65019931683817,1,0
3.11040329585514,0,0.597458845595852,1,0
NA,0,-0.00591553466537692,1,1
8.09381919956427,1,2.03488045755017,1,0
NA,NA,0.276288979880555,0,0
NA,NA,-0.496466209356325,0,0
NA,NA,1.17021622041948,0,0
NA,1,1.00415049965311,1,1
NA,NA,-0.706639694712761,0,0
NA,NA,0.0685642509355788,0,0
NA,NA,0.887426250052947,0,0
NA,NA,0.951080448511403,0,0
4.2842231707215,1,-0.132976015348185,1,0
NA,NA,-1.28558425906626,0,0
7.79493039552021,1,1.66116485621508,1,0
NA,NA,0.136576555971212,0,0
NA,NA,-0.464363828025639,0,0
NA,NA,-0.306423805718502,0,0
NA,NA,-0.435812300530228,0,0
NA,NA,-1.70782279922691,0,0
NA,NA,-0.171289220774238,0,0
NA,NA,0.98881575178477,0,0
NA,0,2.28564205323546,1,1
NA,NA,-0.535947018691219,0,0
NA,NA,-0.189088750770531,0,0
NA,NA,0.657250840978623,0,0
NA,NA,-0.167127618066899,0,0
NA,NA,-0.536767000075604,0,0
NA,NA,-0.333439039169432,0,0
NA,NA,0.22290414826286,0,0
NA,NA,-2.2417021676314,0,0
NA,NA,-0.642793087067836,0,0
2.35787557329833,0,0.129506779309632,1,0
6.30509997519769,1,0.500683932489198,1,0
NA,NA,-0.980687867797905,0,0
NA,NA,-0.598420796598819,0,0
NA,NA,-1.68698472183606,0,0
NA,NA,0.462985502852242,0,0
NA,NA,0.632984575305104,0,0
NA,NA,-0.0741200109700842,0,0
NA,NA,0.0279615662680733,0,0
NA,NA,-2.51209948928412,0,0
7.59980776066096,1,1.41348402080082,1,0
NA,NA,-0.303219537073222,0,0
NA,NA,-0.599311133860702,0,0
0.0190601247629001,0,0.0196621914579885,1,0
8.31356221168084,1,0.602632304715408,1,0
7.14015296647305,1,1.57368501672031,1,0
5.55805877794306,1,0.388557997669753,1,0
NA,NA,-1.12489626596291,0,0
1.09061155185358,0,-0.0792878705440688,1,0
5.85746322190122,1,0.107542505679699,1,0
NA,NA,0.164244787519655,0,0
NA,NA,0.98444414538532,0,0
NA,NA,-0.0872647134232467,0,0
NA,NA,-0.781784952604271,0,0
5.20108758563713,0,1.39261246235614,1,0
NA,1,2.74527254374431,1,1
1.35360911492493,0,-0.3003651504219,1,0
9.33101560299779,1,0.940070703439002,1,0
NA,NA,1.08241285926193,0,0
NA,NA,0.92009609256069,0,0
NA,NA,-0.406215218754482,0,0
NA,NA,0.664502336527224,0,0
8.54660345474162,1,1.22705104515592,1,0
13.2371055578477,1,2.98890253663116,1,0
1.51451304164617,0,0.399669065766003,1,0
NA,NA,0.0715461512758006,0,0
NA,NA,-0.948678112117658,0,0
NA,NA,0.0133995953743361,0,0
NA,NA,0.706013814600333,0,0
NA,NA,0.665694316377917,0,0
NA,NA,-0.906183125009281,0,0
NA,NA,0.00476971504793765,0,0
NA,NA,-1.08293551279599,0,0
5.2315530834541,1,0.406418715411655,1,0
NA,NA,0.0908270190452244,0,0
NA,0,1.21517392458224,1,1
NA,NA,0.15063891156249,0,0
NA,NA,1.00672183123613,0,0
NA,0,0.590408986990219,1,1
NA,NA,-0.849094928959333,0,0
NA,NA,-1.49130279627827,0,0
NA,NA,-0.0406862486068376,0,0
NA,1,2.19531483288217,1,1
7.75689006061364,1,0.763238192115647,1,0
4.04693649739071,0,0.523443744399959,1,0
6.70094158994922,1,0.639752697916849,1,0
NA,1,1.28960951841132,1,1
NA,NA,1.68831239184355,0,0
4.61921557122037,1,0.964284046069921,1,0
7.39964212810012,1,1.29184696326074,1,0
NA,NA,1.0349947432296,0,0
5.40553434145535,0,1.40410315391404,1,0
7.72664804894516,1,1.157207222839,1,0
NA,NA,-1.59933315934367,0,0
NA,NA,-0.751627165888285,0,0
NA,NA,-0.239148031041161,0,0
5.68718619784832,1,-0.0204756200877358,1,0
5.70050000831526,0,1.96337329857487,1,0
8.77695604126555,1,0.389845579003814,1,0
8.04643605783594,1,1.06658275219461,1,0
3.79644194967682,1,-0.271213134547158,1,0
NA,1,0.187356631287273,1,1
NA,NA,-0.179024547426,0,0
3.82747931853426,1,-0.156586475829431,1,0
7.67016110194294,1,1.78944297458623,1,0
NA,NA,0.308503977294177,0,0
NA,1,0.365197009298427,1,1
1.00045221125278,0,-0.0419215729776343,1,0
NA,NA,-0.598982530139343,0,0
NA,NA,-0.202515342264725,0,0
NA,NA,-1.21438243722599,0,0
NA,NA,-0.0195263460837836,0,0
NA,NA,-0.754033536543343,0,0
NA,NA,1.18908758835552,0,0
8.86189198272016,1,1.51016674154176,1,0
NA,NA,-1.17039262434416,0,0
NA,NA,-1.29392827357685,0,0
NA,NA,-0.4850066524442,0,0
NA,NA,-0.0596950692064959,0,0
NA,NA,0.128079710548587,0,0
NA,NA,0.797932250756203,0,0
-0.227465775433431,0,-1.01607550028687,1,0
3.05564601026897,0,0.246453295107586,1,0
NA,NA,-0.638881930290301,0,0
NA,NA,-0.602284587925851,0,0
NA,NA,0.549106639701504,0,0
1.59476855771694,0,0.124094839861073,1,0
NA,NA,0.70955825469573,0,0
NA,NA,-0.823690362514076,0,0
NA,NA,0.0867371535805039,0,0
NA,NA,-0.178418195109861,0,0
NA,NA,1.02363816801281,0,0
NA,0,-0.0279217867481935,1,1
NA,NA,-0.796934682282425,0,0
7.36690591896677,1,0.718795641292891,1,0
NA,NA,0.525314007375558,0,0
NA,1,0.815408353257702,1,1
NA,NA,0.170546464220667,0,0
0.342564317108356,0,-0.837658538121657,1,0
NA,NA,-1.48539617991793,0,0
8.86270913185771,1,1.10055629584881,1,0
6.93647294224323,1,0.935247383136132,1,0
3.67131506336998,1,0.0386837713926043,1,0
NA,NA,-2.39486002499437,0,0
NA,NA,-0.0962800575605345,0,0
NA,NA,0.819046378256676,0,0
NA,NA,-0.491515207746877,0,0
3.70437652398697,1,0.311656277355361,1,0
NA,NA,-1.03751663263604,0,0
NA,NA,0.51359568343252,0,0
NA,NA,-1.33149239997633,0,0
NA,NA,-0.551782617082327,0,0
NA,NA,1.23567496959979,0,0
NA,NA,-0.222170154196533,0,0
NA,0,1.42096085799161,1,1
NA,NA,0.365370199998336,0,0
NA,1,1.231845289732,1,1
NA,NA,-0.0665437632093838,0,0
5.72630279275994,1,0.681059674782126,1,0
2.52373322549049,0,0.533263001279274,1,0
NA,NA,-0.381406909271378,0,0
NA,NA,1.59602543194098,0,0
3.26720794204383,0,0.890507805491638,1,0
NA,NA,-0.82457010254821,0,0
NA,0,1.18924798131828,1,1
NA,NA,-0.479534867181896,0,0
NA,NA,-2.61804602409254,0,0
NA,NA,-0.221847073936981,0,0
NA,NA,-0.926637575506017,0,0
NA,1,-0.407807008274702,1,1
-0.0230985181732548,0,-0.602296259309144,1,0
NA,NA,-2.44385774047663,0,0
NA,NA,-0.502961774931847,0,0
NA,NA,0.962870362552425,0,0
NA,NA,-1.68492017327728,0,0
3.06455732635359,0,1.45060876612427,1,0
8.70094622514419,1,1.52951689120498,1,0
NA,NA,-0.947020586730197,0,0
13.0129105891379,1,2.29465825850715,1,0
NA,NA,-1.09941501918092,0,0
4.39421010710192,1,0.143670976702823,1,0
NA,NA,-0.394432348238862,0,0
8.32418235466872,1,1.25948661179934,1,0
NA,NA,-1.25349459868026,0,0
NA,NA,-0.461954577916792,0,0
NA,NA,-1.48844389104682,0,0
NA,NA,0.838214566189021,0,0
4.86161864404575,1,0.57237513194415,1,0
NA,NA,-0.129107508148844,0,0
NA,NA,-0.803988673422418,0,0
NA,NA,-0.973259056167225,0,0
NA,NA,0.0916671567997696,0,0
NA,NA,-1.39855532835217,0,0
NA,1,2.05728369985151,1,1
NA,NA,-1.10198624116492,0,0
NA,NA,-0.0741207330096798,0,0
3.54609083306263,1,-0.599930705397576,1,0
NA,1,-0.259277542615363,1,1
1.46214669251803,0,-0.080045208785373,1,0
NA,NA,0.541063018196555,0,0
NA,NA,-0.827200700837816,0,0
NA,NA,-0.971392457482621,0,0
NA,1,0.787895160523123,1,1
9.78024877284776,1,2.01158578967806,1,0
NA,NA,0.719118194619255,0,0
5.65884728188878,1,0.444444322327806,1,0
NA,NA,0.188869109052605,0,0
NA,NA,0.0771917022259067,0,0
NA,NA,-1.92878912192965,0,0
NA,NA,0.572396893691075,0,0
4.45339270671578,1,-0.504092170196848,1,0
NA,NA,0.298275164165794,0,0
NA,1,1.50269854212028,1,1
NA,NA,-0.138564465090582,0,0
NA,1,0.581056511314598,1,1
NA,NA,-0.710107574329743,0,0
NA,1,1.40706683376086,1,1
NA,1,1.42853509534363,1,1
NA,1,0.772441783032171,1,1
7.11689429843728,1,0.797725022565042,1,0
6.71295223128899,1,0.296590308667897,1,0
2.21419814400803,0,0.377294511198291,1,0
5.70952819505005,1,0.500586036593106,1,0
5.06622984019285,1,-0.1701444604447,1,0
NA,NA,-0.551333959150525,0,0
-0.452444326851384,0,-0.303586949430775,1,0
NA,NA,0.529529239210803,0,0
NA,NA,-0.385529572230861,0,0
NA,NA,-1.92638338710271,0,0
2.5954131706886,0,0.739343544604603,1,0
NA,NA,0.235654540740689,0,0
-0.161728865428534,0,-0.67613702358444,1,0
NA,NA,-0.234396797207434,0,0
NA,NA,0.404792586245275,0,0
9.01870263525489,1,1.6452840090843,1,0
NA,1,1.07107386863872,1,1
NA,NA,-0.606306600372966,0,0
NA,1,2.46543895780787,1,1
NA,NA,1.29707345786367,0,0
NA,NA,0.488910050373438,0,0
NA,NA,0.379561016004508,0,0
3.84259446571202,1,-0.494899479670209,1,0
NA,NA,0.542065486479523,0,0
NA,NA,0.66487153712751,0,0
NA,NA,-0.121892708410495,0,0
3.46437013492278,0,0.461896904728203,1,0
NA,NA,-0.863652469560376,0,0
7.88586250700033,1,1.17209487605869,1,0
NA,NA,-0.0898482493896152,0,0
NA,NA,-1.82788398254823,0,0
NA,NA,-0.455205892352482,0,0
NA,NA,0.272339317206077,0,0
NA,NA,0.607610914483794,0,0
NA,NA,-1.15576960324232,0,0
NA,1,0.0569536657454247,1,1
NA,NA,-0.100914400619936,0,0
NA,NA,-0.476390204860624,0,0
NA,NA,-0.950051574408086,0,0
NA,NA,-1.35925534448218,0,0
NA,NA,0.227434158187342,0,0
NA,NA,-1.10869298062195,0,0
NA,NA,-0.792064329484375,0,0
NA,NA,0.775830180945342,0,0
2.42324047048882,0,-0.515016505863068,1,0
6.03874738382544,1,0.310196948333655,1,0
NA,NA,1.02688876308036,0,0
NA,NA,0.207645142587312,0,0
3.41607180747879,0,0.077839334291833,1,0
NA,NA,-0.601473088580168,0,0
NA,NA,-0.764501945443504,0,0
NA,NA,-0.865204839546204,0,0
NA,1,0.354686155682594,1,1
NA,NA,-1.86214819737199,0,0
NA,1,0.419568829487478,1,1
NA,NA,-1.17693365754157,0,0
NA,NA,0.171173448858464,0,0
7.87094282675382,1,1.26606917740873,1,0
4.24339553907475,0,0.515227938879634,1,0
NA,NA,-0.272150175335622,0,0
NA,NA,0.314766217809498,0,0
NA,NA,-1.65668417491622,0,0
-0.105982308476027,0,-0.552661954985865,1,0
NA,NA,-0.268666472042434,0,0
NA,NA,-2.68089203175411,0,0
8.49027330491932,1,1.76506855185261,1,0
NA,NA,0.328554648876664,0,0
NA,1,1.04800709689384,1,1
NA,NA,-0.0207645518372601,0,0
NA,0,0.483833682725908,1,1
NA,1,1.9079589147774,1,1
5.01264326921752,1,0.0270725035924755,1,0
NA,0,0.311601071206303,1,1
NA,NA,0.54486313129866,0,0
NA,NA,0.380849055646667,0,0
NA,NA,0.641074999539806,0,0
NA,NA,-0.235946428663467,0,0
NA,NA,-0.311749390401156,0,0
NA,NA,-1.15662266773139,0,0
NA,NA,-0.33427642582797,0,0
NA,NA,-0.416751365438524,0,0
NA,NA,-0.576274860540099,0,0
8.08819452244347,1,0.507011462510785,1,0
NA,NA,0.294197761772827,0,0
NA,NA,-1.0834104076964,0,0
5.95121200529363,1,-0.424363568579712,1,0
NA,NA,0.255939264181965,0,0
NA,NA,0.348409277694668,0,0
NA,NA,0.114131821276163,0,0
NA,NA,-0.606208464561042,0,0
NA,NA,1.67587348031072,0,0
NA,0,0.458351194891028,1,1
NA,NA,-0.608973926422281,0,0
6.88820496088127,1,1.24388746890905,1,0
NA,NA,-0.417240199159802,0,0
NA,NA,1.68909025314131,0,0
NA,NA,0.0300191965400803,0,0
NA,NA,-1.05539227988081,0,0
5.71949436055373,1,0.442194184146143,1,0
NA,1,1.2344811616459,1,1
NA,NA,-0.806793160374736,0,0
NA,0,-1.03761187293862,1,1
NA,NA,0.281338992795805,0,0
NA,NA,-1.8380879472145,0,0
NA,NA,-0.327976346867035,0,0
3.71786104940868,1,-0.575331411843572,1,0
6.2192027506078,1,0.659639611766684,1,0
NA,NA,-1.8434448893338,0,0
0.923889613303,0,-1.52287546338822,1,0
NA,NA,-0.265682623672842,0,0
NA,NA,-0.891136863522719,0,0
7.06765536269769,1,0.374954755730091,1,0
2.72209306232377,1,-0.270247085865336,1,0
NA,NA,-0.571192071610369,0,0
NA,0,1.45087454017081,1,1
NA,NA,-2.07041054435924,0,0
10.3589425436281,1,2.39516716185456,1,0
NA,NA,0.230249637780521,0,0
NA,NA,-0.726893104262331,0,0
NA,NA,-1.10444665022195,0,0
NA,NA,-1.06621061115724,0,0
NA,NA,0.715481491168421,0,0
8.12429258461765,1,1.0160232041479,1,0
NA,NA,-0.699008020065035,0,0
8.04836356336805,1,1.11827526043437,1,0
4.4459962300698,1,0.225997274235179,1,0
1.7176838758532,0,-0.625930925461728,1,0
NA,NA,1.33093703645417,0,0
NA,1,0.755160164778092,1,1
NA,NA,-1.24044740450407,0,0
0.898756893948411,0,0.841632104460084,1,0
NA,NA,1.33704706202603,0,0
NA,NA,-0.212640070558653,0,0
NA,NA,-0.591545913982333,0,0
3.70200363507607,0,0.798984409532817,1,0
7.28744953808115,1,1.54910827672268,1,0
NA,NA,-0.449885967076205,0,0
5.63963782671559,1,0.437068042022732,1,0
9.6377758486197,1,1.8095190179863,1,0
NA,NA,-0.242786464324929,0,0
NA,NA,-0.361860427127746,0,0
NA,NA,-0.672434404914734,0,0
NA,NA,-1.0826704624276,0,0
NA,NA,-1.35625188887867,0,0
NA,0,0.593281971433118,1,1
NA,NA,-0.29203559590948,0,0
NA,NA,-1.41393186361165,0,0
NA,NA,0.51275917033726,0,0
NA,NA,-0.604524842917402,0,0
NA,NA,-1.71338042520059,0,0
NA,NA,-0.666540633304246,0,0
2.62555297670996,1,-1.06934950358275,1,0
NA,NA,-0.0800493864182336,0,0
NA,NA,0.748247344948633,0,0
NA,NA,0.992287348258555,0,0
NA,NA,0.487005333676022,0,0
NA,NA,-0.773574527345658,0,0
3.66383916305455,0,0.484279380891144,1,0
NA,NA,-1.07965145555786,0,0
NA,NA,0.709756653395665,0,0
NA,NA,-0.16400365294094,0,0
NA,NA,-0.406454687062378,0,0
NA,1,0.612738368586642,1,1
NA,NA,0.35493597329444,0,0
NA,NA,-1.92351871398073,0,0
NA,NA,-1.98629922477166,0,0
9.62760019457197,1,2.06490401472519,1,0
NA,NA,0.186260849628837,0,0
NA,1,1.35214558584758,1,1
NA,NA,1.42387183533754,0,0
NA,1,-0.068415304889387,1,1
NA,NA,-1.30213553388525,0,0
NA,NA,-1.42605702269244,0,0
NA,NA,-2.40884160605589,0,0
3.12922301817503,0,1.57327897753296,1,0
NA,NA,-0.0735462886504976,0,0
NA,NA,0.872665824048119,0,0
NA,NA,-0.204903909956811,0,0
NA,NA,1.26119194435528,0,0
NA,0,0.298291440645197,1,1
NA,1,0.309227566485526,1,1
NA,NA,-0.272791029401605,0,0
NA,NA,-0.087984183416195,0,0
7.39766451946969,1,0.925880812678206,1,0
NA,NA,-2.70047279265272,0,0
NA,NA,-0.855505101047478,0,0
NA,NA,-1.10403579300387,0,0
1.10888252141081,0,-0.393212709744721,1,0
NA,NA,-1.00528864307356,0,0
7.2901140285851,1,0.682137975116011,1,0
NA,NA,1.27337781870638,0,0
NA,NA,0.927049266153049,0,0
NA,NA,1.0855162221139,0,0
NA,1,0.850809408657291,1,1
6.05483887974772,1,0.866213289418356,1,0
NA,NA,-0.984625602881257,0,0
NA,0,-1.78731703649892,1,1
9.84244110872967,1,2.14701952442045,1,0
NA,NA,-0.608840731481907,0,0
5.6525059511526,0,1.68209881019529,1,0
NA,NA,-1.61998447843025,0,0
NA,NA,-0.155795262456675,0,0
NA,NA,-0.130185921231863,0,0
5.75964985000689,1,0.167954403268229,1,0
NA,NA,-0.954041390839007,0,0
NA,NA,-0.319356263078315,0,0
3.59186889933005,0,0.810850422501062,1,0
NA,NA,-0.0575533561695966,0,0
NA,1,-0.56827358823646,1,1
NA,NA,-0.464012178479885,0,0
NA,1,2.49626913723505,1,1
1.52416638637927,0,-0.68153975808126,1,0
8.58537888853862,1,0.639024315794198,1,0
7.77713220558406,1,1.28337273160955,1,0
NA,NA,-1.06918610430193,0,0
NA,NA,-0.366263709420238,0,0
2.56067288486157,0,0.414995691392273,1,0
NA,NA,1.21511383357618,0,0
NA,NA,1.13686422127868,0,0
NA,NA,-0.0667885949517715,0,0
NA,NA,0.364270046772317,0,0
NA,NA,0.194713080945651,0,0
1.75398053085512,0,0.2649364865303,1,0
NA,NA,-0.189154595341058,0,0
NA,NA,-1.85752545366634,0,0
NA,NA,-0.272458522069372,0,0
NA,NA,0.288067785289902,0,0
NA,NA,0.381455103290408,0,0
NA,NA,-0.0297595351186698,0,0
NA,NA,0.408812399675477,0,0
NA,NA,-0.245687552660955,0,0
NA,NA,-1.72985213587392,0,0
NA,NA,-0.187333955704389,0,0
4.6223986457248,1,-0.130120091331554,1,0
-0.928083117872635,0,-2.37751572077173,1,0
3.36475419477633,0,0.91229420870375,1,0
-0.316485452658435,0,-1.1051159424841,1,0
NA,NA,0.612495537136808,0,0
1.28389370704214,0,0.24230360165906,1,0
NA,NA,-0.971379214795806,0,0
NA,NA,0.241862330761821,0,0
8.2468884405241,1,1.27579067505983,1,0
NA,NA,0.183779755043307,0,0
1.05926340726608,0,-0.288268153193212,1,0
NA,NA,0.0398795727165739,0,0
NA,NA,-0.316339818018865,0,0
NA,NA,-1.58517187616385,0,0
NA,NA,0.160829909495481,0,0
NA,NA,-0.924235424001103,0,0
NA,NA,-1.57689362202097,0,0
NA,NA,-1.94415033053522,0,0
NA,NA,-0.378703723581663,0,0
NA,0,0.634368333986066,1,1
NA,NA,-1.52081560880892,0,0
0.685674987320626,0,-0.736445210255799,1,0
4.31875646642154,0,0.447918828187212,1,0
NA,NA,-1.28788170924236,0,0
8.84149554587733,1,1.50446367636167,1,0
NA,NA,-0.81328192000375,0,0
NA,NA,-0.468393203956805,0,0
3.17054327429957,0,1.20696426606273,1,0
NA,NA,0.541972911959017,0,0
6.37306254068037,1,0.855523295262332,1,0
NA,NA,-1.14980244755602,0,0
5.66427875297482,1,1.06335662830357,1,0
NA,NA,-0.00764969714568288,0,0
NA,NA,0.482883485113326,0,0
1.19105209569317,0,0.025645949450268,1,0
NA,NA,-0.177861789976426,0,0
3.89994101497284,0,2.11528094082124,1,0
NA,NA,-1.34227866146777,0,0
8.10346981368428,1,1.42916563474189,1,0
NA,NA,-0.336904933568333,0,0
NA,NA,-0.738067428888895,0,0
2.22749167994013,0,0.692330073051101,1,0
3.57778802867456,0,-0.412510700934761,1,0
3.66058832064603,0,0.912620184483832,1,0
NA,NA,-0.958172741669908,0,0
NA,NA,-1.07196489744233,0,0
NA,1,1.27302546189127,1,1
NA,1,0.740891261191436,1,1
0.637326836380119,0,-0.167711206765435,1,0
NA,NA,0.503768894999758,0,0
5.44271663871062,1,0.0545179125713212,1,0
NA,NA,0.0768784904987115,0,0
NA,1,-0.487458837260032,1,1
5.59064163912928,1,0.269912880371111,1,0
3.91826211741866,1,-0.119801806947925,1,0
3.85159925126056,0,1.27674983971827,1,0
NA,NA,-1.68373922526588,0,0
NA,NA,0.660817099212903,0,0
NA,NA,-0.558583275440896,0,0
NA,NA,-0.546194958376543,0,0
NA,NA,-0.0501552941200661,0,0
NA,NA,1.39025703407765,0,0
NA,NA,-1.42484238513711,0,0
NA,NA,-0.907690086200589,0,0
4.08153201917478,1,-0.22120484884991,1,0
NA,NA,0.172700145711298,0,0
NA,NA,0.193437013664752,0,0
4.28376154163612,0,1.96870347281662,1,0
NA,NA,0.225811532500821,0,0
4.26403791747821,1,-0.0691860441674244,1,0
NA,NA,0.179468198755704,0,0
NA,NA,-0.899070862943707,0,0
NA,NA,0.736943274776188,0,0
NA,NA,-0.74525006428211,0,0
NA,NA,-0.92842858375266,0,0
NA,NA,0.429195955111476,0,0
NA,NA,0.560469443656528,0,0
NA,NA,-1.57715910014466,0,0
NA,NA,1.34443426699639,0,0
NA,NA,-2.02365521848896,0,0
6.4988602011551,1,1.01709870131519,1,0
NA,NA,0.0666759027743099,0,0
NA,0,1.17698600986258,1,1
5.87167201689298,1,0.572207833160936,1,0
NA,NA,1.47909386450566,0,0
NA,NA,-0.00109100951474444,0,0
NA,NA,0.854956683201155,0,0
NA,NA,-1.10461932862212,0,0
2.3539564700211,0,-0.108195914327519,1,0
NA,0,1.40896855932181,1,1
8.08034878131906,1,0.708061848649616,1,0
NA,NA,-1.48973621490687,0,0
NA,NA,-0.600611423948417,0,0
NA,NA,0.127987874061411,0,0
NA,NA,-0.868975772211247,0,0
NA,NA,-0.770532160624135,0,0
NA,NA,1.69363282448629,0,0
NA,NA,-1.07374618940762,0,0
NA,1,0.217959234933704,1,1
4.83882413040995,0,0.843248468113156,1,0
NA,NA,0.206935689638343,0,0
2.91648643699433,0,-0.177814582420745,1,0
NA,NA,0.666353495398929,0,0
NA,NA,-0.484768345562675,0,0
9.87580681138018,1,1.5796307669078,1,0
NA,NA,-0.583880407606718,0,0
NA,NA,-1.16208611436047,0,0
NA,NA,-3.3307353376903,0,0
5.65108330854362,1,0.27626047350569,1,0
NA,NA,-1.01052733986274,0,0
2.56997005514485,0,0.0521830732815136,1,0
NA,NA,-1.56106906490804,0,0
NA,1,0.97173397004454,1,1
NA,NA,-0.226291783572956,0,0
NA,0,1.11342070453125,1,1
NA,1,0.514568050211903,1,1
7.92232636125346,1,0.937697576181779,1,0
7.93034145114081,1,0.55793619254011,1,0
NA,NA,0.211012783762694,0,0
NA,NA,1.51658512458091,0,0
NA,NA,-0.433232872525924,0,0
NA,NA,-1.29784149705717,0,0
10.6548118004092,1,2.02252934988147,1,0
NA,NA,-0.280771388384867,0,0
NA,NA,0.953238504171681,0,0
NA,NA,-0.306332909990624,0,0
NA,NA,0.258262001823186,0,0
7.03751635291709,1,0.526532410487888,1,0
NA,NA,-1.88416256460521,0,0
NA,NA,0.33094699895771,0,0
NA,NA,-0.943592183318653,0,0
4.10557862101845,0,1.90365454427142,1,0
NA,NA,0.681237475593895,0,0
NA,1,1.22175223046536,1,1
NA,NA,-0.277563567566576,0,0
NA,NA,0.083600056802731,0,0
NA,NA,0.33226335311816,0,0
3.25100578277418,0,0.379695239303798,1,0
NA,NA,-0.958207670654434,0,0
0.780764310704077,0,-0.227389012209278,1,0
NA,NA,-1.22494595874735,0,0
NA,NA,1.46817217233113,0,0
